"File","Sheet","Year","Competition","Pos.","Athlete","Round1","X.1","Round2","X.2","Tot.","X10","X9","Sex","Age","Style","Hits","Golds","Round_type"
"The_Gloucestershire_Archer_2023.xlsx","IQMR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","8","MUSTEY Adrian","241","8","230","8","471","6","17","O","","",NA,"23","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","9","SHEPHERD Russell","190","9","185","9","375","5","9","O","","",NA,"14","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","NICHOLS Emily","269","3","275","1","544","21","27","O","","",NA,"48","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","EYNON Christa","272","1","269","2","541","19","26","O","","",NA,"45","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","STAMP Lidia","258","4","260","4","518","10","25","O","","",NA,"35","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","TULLOCH Mj","270","2","247","5","517","14","23","O","","",NA,"37","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","5","NAKSUKPAIBOON Piangfan","249","5","266","3","515","12","26","O","","",NA,"38","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU18R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","WATTS Joshua","259","1","262","1","521","16","19","M","U18","R",NA,"35","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU18R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","WADE Georgia","236","1","237","1","473","9","16","W","U18","R",NA,"25","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU18R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","2","JOHNSON Izabella","231","2","213","2","444","2","19","W","U18","R",NA,"21","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU18R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","3","WADE Holly","209","3","200","3","409","3","11","W","U18","R",NA,"14","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU16R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","SHEHATA-MORGAN Alex (1)","276","1","263","1","539","22","20","M","U16","R",NA,"42","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU16R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","2","SHEHATA-MORGAN Alex (2)","269","2","252","2","521","15","22","M","U16","R",NA,"37","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU16R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","3","DUMMER Joshua","224","3","219","3","443","5","11","M","U16","R",NA,"16","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU16R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","BRAIN Jazmin","239","1","236","1","475","13","16","W","U16","R",NA,"29","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU14R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","AMATA Carlos","263","1","263","1","526","16","19","M","U14","R",NA,"35","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU14R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","KENDALL Jasmine","255","1","254","1","509","11","24","W","U14","R",NA,"35","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU14R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","2","JENKINS Amy","218","2","194","2","412","6","7","W","U14","R",NA,"13","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU12R","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","SHELDON Isaac","167","1","163","1","330","2","6","M","Junior","R",NA,"8","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMR","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","HUSTON Patrick (2)","299","1","300","1","599","59","1","M","Junior","R",NA,"60","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMR","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","2","HUSTON Patrick (1)","297","2","298","2","595","55","5","M","Junior","R",NA,"60","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU18C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","WOOD Jack (1)","292","1","293","1","585","45","15","M","U18","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU18C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","2","WOOD Jack (2)","289","2","290","2","579","39","21","M","U18","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU18C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","3","REECE Tobey","279","3","277","3","556","16","44","M","U18","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU18C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","4","GRINNELL Adam","269","4","271","4","540","10","44","M","U18","C",NA,"54","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU16C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","REES Ioan","283","1","287","1","570","31","28","M","U16","C",NA,"59","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU16C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","2","HALL Ashton","275","3","274","2","549","13","43","M","U16","C",NA,"56","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU16C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","3","MCCARTHY David Klim (1)","276","2","273","3","549","12","45","M","U16","C",NA,"57","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU16C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","4","SLACK William","268","4","268","4","536","14","34","M","U16","C",NA,"48","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU16C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","5","MCCARTHY David Klim (2)","268","5","266","5","534","6","46","M","U16","C",NA,"52","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU16C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","BASSETT Louise","278","1","279","1","557","17","43","W","U16","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU16C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","2","HOLLINGWORTH Jemima","276","2","275","2","551","15","41","W","U16","C",NA,"56","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU16C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","3","HART Karenza","270","3","260","3","530","5","43","W","U16","C",NA,"48","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU14C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","FAULKNER Ryan (2)","278","1","286","1","564","24","36","M","U14","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU14C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","2","FAULKNER Ryan (1)","278","1","281","2","559","19","41","M","U14","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU14C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","PARTRIDGE Lily","264","1","271","1","535","9","38","W","U14","C",NA,"47","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU12C","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","BECKINSALE-SMITH Harriet","277","1","274","1","551","15","41","W","Junior","C",NA,"56","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU18L","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","CURRAN Grace","204","1","184","1","388","4","6","W","U18","L",NA,"10","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU12L","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","DAVY-GRAY Ned","102","1","99","1","201","3","3","M","Junior","L",NA,"6","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU18B","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","HENDRY Caitlin","177","1","213","1","390","4","5","W","U18","B",NA,"9","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU16B","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","TROTMAN Ethan","219","1","218","1","437","6","11","M","U16","B",NA,"17","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU16B","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","SUMMERS Emily","253","1","255","1","508","17","12","W","U16","B",NA,"29","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU16B","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","2","LYGOE Harriet","247","2","249","2","496","13","19","W","U16","B",NA,"32","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU16B","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","3","HALL Carly","178","4","224","3","402","7","9","W","U16","B",NA,"16","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU16B","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","4","PLOWMAN Isabel","192","3","185","4","377","4","6","W","U16","B",NA,"10","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQMU14B","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","PALMER Jack","232","1","225","1","457","3","16","M","U14","B",NA,"19","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU14B","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","PUGH Grace","191","1","191","1","382","1","7","W","U14","B",NA,"8","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU12B","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","1","SNELL Ava","194","1","149","2","343","5","3","W","Junior","B",NA,"8","Single Portsmouth"
"The_Gloucestershire_Junior_2021.xlsx","IQWU12B","2021","The_Gloucestershire_Junior_Indoor_County_Championships_2021","2","SNELL Amber","163","2","178","1","341","5","1","W","Junior","B",NA,"6","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","1","THOMAS Alec","282","2","286","2","568",NA,NA,"M","","R","60","34","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","2","BLACK Will","277","6","287","1","564",NA,NA,"M","","R","60","28","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","3","PATERSON Andrew (2)","285","1","276","3","561",NA,NA,"M","","R","60","29","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","4","BROWN Neil","279","3","274","4","553",NA,NA,"M","","R","60","23","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","5","MACEY Kieran","278","4","270","8","548",NA,NA,"M","","R","60","26","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","6","HONOUR Paul","277","5","270","9","547",NA,NA,"M","","R","60","16","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","7","PATERSON Andrew (1)","275","7","271","7","546",NA,NA,"M","","R","60","24","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","8","PONTET Chris","260","10","272","5","532",NA,NA,"M","","R","60","20","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","9","MARTIN Steven","258","13","271","6","529",NA,NA,"M","","R","60","19","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","10","DUMMER Michael","263","9","256","13","519",NA,NA,"M","","R","60","15","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","11","SISSON Peter","260","11","258","12","518",NA,NA,"M","","R","60","11","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","12","WOODWARD Adrian (1)","255","14","260","10","515",NA,NA,"M","","R","59","15","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","13","WOODWARD Adrian (2)","252","15","260","11","512",NA,NA,"M","","R","60","7","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","14","AMATA Carlos","264","8","246","17","510",NA,NA,"M","","R","59","12","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","15","SHELDON Rob","259","12","246","15","505",NA,NA,"M","","R","60","13","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","16","JOHNSON David","247","16","251","14","498",NA,NA,"M","","R","60","7","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","17","REVELL Matthew","238","17","246","16","484",NA,NA,"M","","R","60","7","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","18","PONTET Thomas","216","18","188","18","404",NA,NA,"M","","R","59","6","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","1","STEVENS Lorna","284","1","281","1","565",NA,NA,"W","","R","60","31","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","2","KENDALL Jasmine","263","3","262","2","525",NA,NA,"W","","R","60","17","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","3","A'BEAR Caroline","264","2","257","5","521",NA,NA,"W","","R","60","15","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","4","MACEY Karen","260","4","261","3","521",NA,NA,"W","","R","60","14","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","5","HOLROYD Pat","250","6","261","3","511",NA,NA,"W","","R","60","13","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","6","LUKASIK Monika","253","5","254","6","507",NA,NA,"W","","R","60","13","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","7","WYNN Caroline","246","7","250","7","496",NA,NA,"W","","R","60","11","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","8","JOHNSON Izabella","236","8","246","8","482",NA,NA,"W","","R","60","6","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","9","WILDE Izzy","186","9","193","10","379",NA,NA,"W","","R","59","1","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","10","MCBRIDE Cat","143","11","215","9","358",NA,NA,"W","","R","56","4","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","11","JENKINS Amy","172","10","182","11","354",NA,NA,"W","","R","58","1","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR_2","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","1","DYKE Jonathan","293","1","290","1","583",NA,NA,"O","","","60","43","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR_2","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","2","GORDON Kieran","283","2","279","3","562",NA,NA,"O","","","60","28","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR_2","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","3","COLLIER Kyle","274","3","275","4","549",NA,NA,"O","","","60","21","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQMR_2","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","4","BISHOP Andy","267","4","280","2","547",NA,NA,"O","","","60","23","Single Portsmouth"
"The_Gloucestershire_Senior_2022.xlsx","IQWR_2","2022","The_Gloucestershire_Senior_Indoor_County_Championships_2022","1","ROGERS Thea (1)","283","1","280","1","563",NA,NA,"O","","","60","30","Single Portsmouth"
